Date,Time,Latitude,Longitude,Channel,RSSI,Adjusted Value,Antenna Gain,Cable Loss
09/21/2026,11:23:32:247,0.000000,0.000000,1,-125.95,-125.95,0,0,
09/21/2026,11:23:32:248,0.000000,0.000000,1,-123.65,-123.65,0,0,
09/21/2026,11:23:32:259,0.000000,0.000000,1,-125.53,-125.53,0,0,
09/21/2026,11:23:32:294,0.000000,0.000000,1,-127.06,-127.06,0,0,
09/21/2026,11:23:32:296,0.000000,0.000000,1,-125.66,-125.66,0,0,
09/21/2026,11:23:32:366,0.000000,0.000000,1,-124.1,-124.1,0,0,
09/21/2026,11:23:32:376,0.000000,0.000000,1,-124.22,-124.22,0,0,
09/21/2026,11:23:32:427,0.000000,0.000000,1,-127.75,-127.75,0,0,
09/21/2026,11:23:32:428,0.000000,0.000000,1,-125.35,-125.35,0,0,
09/21/2026,11:23:32:431,0.000000,0.000000,2,-127.81,-127.81,0,0,
09/21/2026,11:23:32:478,0.000000,0.000000,1,-126.74,-126.74,0,0,
09/21/2026,11:23:32:484,0.000000,0.000000,2,-123.78,-123.78,0,0,
09/21/2026,11:23:32:486,0.000000,0.000000,1,-125.94,-125.94,0,0,
09/21/2026,11:23:32:491,0.000000,0.000000,2,-123.49,-123.49,0,0,
09/21/2026,11:23:32:498,0.000000,0.000000,1,-124.16,-124.16,0,0,
09/21/2026,11:23:32:535,0.000000,0.000000,2,-125.68,-125.68,0,0,
09/21/2026,11:23:32:542,0.000000,0.000000,1,-124.69,-124.69,0,0,
09/21/2026,11:23:32:543,0.000000,0.000000,2,-126.89,-126.89,0,0,
09/21/2026,11:23:32:547,0.000000,0.000000,3,-122.83,-122.83,0,0,
09/21/2026,11:23:32:585,0.000000,0.000000,1,-127.24,-127.24,0,0,
09/21/2026,11:23:32:589,0.000000,0.000000,2,-121.33,-121.33,0,0,
09/21/2026,11:23:32:592,0.000000,0.000000,3,-121.9,-121.9,0,0,
09/21/2026,11:23:32:603,0.000000,0.000000,1,-127.94,-127.94,0,0,
09/21/2026,11:23:32:634,0.000000,0.000000,2,-126.18,-126.18,0,0,
09/21/2026,11:23:32:637,0.000000,0.000000,3,-122.86,-122.86,0,0,
09/21/2026,11:23:32:656,0.000000,0.000000,1,-126.85,-126.85,0,0,
09/21/2026,11:23:32:667,0.000000,0.000000,2,-124.68,-124.68,0,0,
09/21/2026,11:23:32:682,0.000000,0.000000,3,-121.06,-121.06,0,0,
09/21/2026,11:23:32:698,0.000000,0.000000,4,-109,-109,0,0,
09/21/2026,11:23:32:745,0.000000,0.000000,1,-126.36,-126.36,0,0,
09/21/2026,11:23:32:755,0.000000,0.000000,2,-125.47,-125.47,0,0,
09/21/2026,11:23:32:756,0.000000,0.000000,3,-120.97,-120.97,0,0,
09/21/2026,11:23:32:761,0.000000,0.000000,4,-107.62,-107.62,0,0,
09/21/2026,11:23:32:799,0.000000,0.000000,1,-124.97,-124.97,0,0,
09/21/2026,11:23:32:813,0.000000,0.000000,2,-122.84,-122.84,0,0,
09/21/2026,11:23:32:851,0.000000,0.000000,3,-123.65,-123.65,0,0,
09/21/2026,11:23:32:869,0.000000,0.000000,4,-115.97,-115.97,0,0,
09/21/2026,11:23:32:903,0.000000,0.000000,1,-123.73,-123.73,0,0,
09/21/2026,11:23:32:935,0.000000,0.000000,2,-125.22,-125.22,0,0,
09/21/2026,11:23:32:988,0.000000,0.000000,3,-121.6,-121.6,0,0,
09/21/2026,11:23:32:999,0.000000,0.000000,4,-112.54,-112.54,0,0,
09/21/2026,11:23:33:051,0.000000,0.000000,1,-126.44,-126.44,0,0,
09/21/2026,11:23:33:096,0.000000,0.000000,2,-126.43,-126.43,0,0,
09/21/2026,11:23:33:170,0.000000,0.000000,3,-124.23,-124.23,0,0,
09/21/2026,11:23:33:222,0.000000,0.000000,4,-118.95,-118.95,0,0,
09/21/2026,11:23:33:273,0.000000,0.000000,1,-124.27,-124.27,0,0,
09/21/2026,11:23:33:326,0.000000,0.000000,2,-122.82,-122.82,0,0,
09/21/2026,11:23:33:451,0.000000,0.000000,3,-125.28,-125.28,0,0,
09/21/2026,11:23:33:489,0.000000,0.000000,4,-106.61,-106.61,0,0,
09/21/2026,11:23:33:562,0.000000,0.000000,1,-126.2,-126.2,0,0,
09/21/2026,11:23:33:604,0.000000,0.000000,2,-125.74,-125.74,0,0,
09/21/2026,11:23:33:728,0.000000,0.000000,3,-123.06,-123.06,0,0,
09/21/2026,11:23:33:767,0.000000,0.000000,4,-109.69,-109.69,0,0,
09/21/2026,11:23:33:835,0.000000,0.000000,1,-123.5,-123.5,0,0,
